month,rp_div,dp,dy,ep,de,svar,bm,ntis,tbl,lty,ltr,tms,dfy,infl
2017-10-01,0.002941057076332697,-3.973666854299848,-3.951721255421543,-3.17145141118415,-0.8022154431156978,2.181529e-4,0.2489061986,-0.0123780689,0.0107,0.0261,-0.0013,0.015400000000000002,0.007200000000000005,-6.320421e-4
2017-11-01,0.03234543281186743,-3.972171163884507,-3.9684580532832507,-3.1665601176672107,-0.8056110462172965,3.553369e-4,0.2397271007,-0.0121925133,0.0123,0.026,0.0036,0.013699999999999999,0.006999999999999999,2.43247e-5
2017-12-01,0.05272584001084912,-4.000753318924749,-3.966987310290994,-3.191796036882346,-0.8089572820424027,2.441133e-4,0.2353933431,-0.0198788747,0.0132,0.0254,0.0102,0.012199999999999999,0.007100000000000002,-5.878323e-4
2018-01-01,-0.04000132598625583,-4.048141383475855,-3.9934839656888292,-3.2297275342860257,-0.8184138491898287,7.742616e-4,0.2225191486,-0.0190436022,0.0141,0.0284,-0.0315,0.014300000000000002,0.007100000000000002,0.0054477455
2018-02-01,-0.02782291191036862,-4.0011983769624235,-4.040924492598345,-3.1735497782923616,-0.8276485986700619,0.0053616628,0.2324780656,-0.0183197976,0.0157,0.0301,-0.0224,0.0144,0.006900000000000003,0.00453469
2018-03-01,0.0013876739894271369,-3.9667806836785124,-3.9940331966323046,-3.130112772841115,-0.8366679108373973,0.0032467403,0.2595371635,-0.0182213491,0.017,0.0285,0.0259,0.0115,0.0076999999999999985,0.0022611259
2018-04-01,0.01970399702790355,-3.9629357545185147,-3.9602206427713855,-3.1127034374362292,-0.8502323170822854,0.0023626693,0.2588922719,-0.0186056626,0.0176,0.03,-0.0177,0.012399999999999998,0.008199999999999999,0.0039750916
2018-05-01,0.003461944862665996,-3.9777966698362284,-3.956418467433591,-3.11435504185994,-0.8634416279762882,9.227117e-4,0.2562128848,-0.0189335034,0.0186,0.0289,0.0164,0.0103,0.008300000000000002,0.0041589169
2018-06-01,0.033305664911158626,-3.9761522963969727,-3.9713215829001705,-3.0998399636038707,-0.876312332793102,6.228655e-4,0.2577375109,-0.022101276,0.019,0.0291,7e-4,0.010100000000000001,0.0087,0.0015938757
2018-07-01,0.02784076928565962,-4.002761559015066,-3.9673735790382665,-3.1139287931612225,-0.8888327658538433,6.544289e-4,0.2461383448,-0.0170959218,0.0196,0.0302,-0.0131,0.010600000000000002,0.0092,6.74633e-5
2018-08-01,0.002862682242740055,-4.02387548620206,-3.994061164538866,-3.122888956140568,-0.9009865300614925,4.712735e-4,0.2409280249,-0.0214512302,0.0203,0.0293,0.0152,0.009000000000000001,0.008899999999999998,5.555423e-4
2018-09-01,-0.07234258462827636,-4.019533332240523,-4.015248225520201,-3.1067451638782346,-0.9127881683622885,2.300741e-4,0.2364343301,-0.0208344491,0.0213,0.0334,-0.0518,0.0121,0.009000000000000001,0.0011620252
2018-10-01,0.01573517033332859,-3.9386698243920004,-4.010599173447661,-3.0297157202707954,-0.908954104121205,0.0045776016,0.2490728053,-0.021216895,0.0225,0.0352,-0.0204,0.012700000000000003,0.009300000000000003,0.0017667635
2018-11-01,-0.09606824933448621,-3.947514678334576,-3.929812901575281,-3.04234404067988,-0.9051706376546962,0.0028376417,0.244950275,-0.0245930674,0.0233,0.0317,0.0505,0.008399999999999998,0.010000000000000002,-0.0033493485
2018-12-01,0.07225568923180252,-3.8424720858242423,-3.938737372942318,-2.941030151949608,-0.9014419338746342,0.0067931027,0.2681669072,-0.0192279093,0.0237,0.0284,0.0481,0.004700000000000003,0.011099999999999999,-0.0031939628
2019-01-01,0.027069918774371687,-3.9108698670642243,-3.8351277122358485,-3.0117490655630794,-0.8991208015011449,0.0030113954,0.2502294158,-0.0193047054,0.0237,0.0271,0.008,0.0034000000000000002,0.0119,0.0019065967
2019-02-01,0.015666141048482636,-3.9328727997623676,-3.9035772067756747,-3.036047272034306,-0.8968255277280615,5.324027e-4,0.2413818799,-0.0231593356,0.0239,0.0268,-0.0091,0.0029,0.0116,0.0042270531
2019-03-01,0.0358697214178179,-3.9434002996672133,-3.925634757830193,-3.0488395329922895,-0.8945607666749238,0.0011070681,0.2437167058,-0.0232314942,0.024,0.0257,0.0447,0.0017000000000000001,0.010700000000000001,0.0056413584
2019-04-01,-0.06870633182423354,-3.975065614603216,-3.9365052781601255,-3.085219793477159,-0.8898458211260571,3.744383e-4,0.2376292163,-0.0216996946,0.0238,0.0253,-0.0126,0.0014999999999999979,0.010099999999999998,0.0052950016
2019-05-01,0.06370673156478322,-3.9001751247712733,-3.9682160136244784,-3.0150028301911265,-0.8851722945801468,0.0018316356,0.2546541387,-0.0203583181,0.0235,0.024,0.053,5.000000000000004e-4,0.009599999999999997,0.0021287586
2019-06-01,0.011027516549108725,-3.9600322246145065,-3.8933739050802645,-3.0794905395742873,-0.8805416850402192,0.0010648136,0.2375662286,-0.0125383465,0.0217,0.0207,0.0104,-0.0010000000000000009,0.0104,1.991472e-4
2019-07-01,-0.01938589575797409,-3.9663090892590143,-3.9532663217860042,-3.09839059904804,-0.8679184902109744,5.935376e-4,0.2352288936,-0.012604296,0.021,0.0206,0.0024,-4.0000000000000105e-4,0.009899999999999999,0.0016709416
2019-08-01,0.01504048204863249,-3.9413295893205174,-3.9595868970353925,-3.0860250934384936,-0.8553044958820237,0.0043178808,0.2393358919,-0.010142435,0.0195,0.0163,0.0797,-0.0032000000000000015,0.008899999999999998,-5.06682e-5
2019-09-01,0.018459237042844967,-3.951689271576843,-3.9346540310531646,-3.1089870552380034,-0.8427022163388393,6.054246e-4,0.2347695617,-0.0108381093,0.0189,0.017,-0.0192,-0.001899999999999999,0.008800000000000002,7.834486e-4
2019-10-01,0.03177491645946556,-3.965983695840058,-3.945757876257127,-3.1128686175585445,-0.8531150782815136,0.0015103083,0.2336463267,-0.0131574095,0.0165,0.0171,-0.0052,5.999999999999998e-4,0.0091,0.0022861906
2019-11-01,0.02638996725130833,-3.9935675662067807,-3.9600872746274574,-3.1302674963798056,-0.863300069826975,3.063632e-4,0.2252739654,-0.0077962379,0.0154,0.0181,-0.0059,0.002700000000000001,0.008799999999999999,-5.36243e-4
2019-12-01,-0.0027636723841776636,-4.01589616709858,-3.987707426086292,-3.142629348761143,-0.873266818337437,5.023729e-4,0.2214295007,-0.0071991555,0.0154,0.0186,-0.0253,0.003199999999999998,0.008700000000000003,-9.097695e-4
2020-01-01,-0.0872708834782237,-4.0066261074601774,-4.008255524049795,-3.197892416523729,-0.8087336909364486,0.001119022,0.2236426192,-0.0076936915,0.0152,0.0176,0.0632,0.002400000000000001,0.008299999999999998,0.0038797699
2020-02-01,-0.13189554815219356,-3.9111855715808854,-3.9990450925170897,-3.1703592374063776,-0.7408263341745078,0.0047766394,0.2486978246,-0.0055601644,0.0152,0.015,0.0588,-2.0000000000000052e-4,0.008300000000000002,0.0027406181
2020-03-01,0.11689279105578354,-3.7699921492850743,-3.9036599178780413,-3.100891187184282,-0.6691009621007922,0.0731531432,0.3021517958,-0.0077002938,0.0029,0.0087,0.0625,0.0058,0.0127,-0.002176451
2020-04-01,0.04332819627444186,-3.888837520423852,-3.769416624186446,-3.2705517632035432,-0.6182857572203089,0.0143075397,0.2720112324,-0.0105380601,0.0014,0.0066,0.0082,0.0052,0.017000000000000005,-0.0066869419
2020-05-01,0.01778518915376993,-3.9325504930642055,-3.888264002833675,-3.367736092311074,-0.5648144007531313,0.0040720313,0.260894323,-0.0149669183,0.0013,0.0067,-0.0097,0.0054,0.014499999999999999,1.95016e-5
2020-06-01,0.05246664463405894,-3.9501970097028254,-3.931975628698763,-3.4418105465588056,-0.5083864631440198,0.0072085511,0.2565505786,-0.0168450216,0.0016,0.0073,0.0023,0.0057,0.012,0.0054720469
2020-07-01,0.0663725913227058,-4.0084924815257725,-3.9548557031165235,-3.4988462217575176,-0.509646259768255,0.0016079457,0.2505762493,-0.0119981517,0.0013,0.0062,0.0287,0.0049,0.011699999999999999,0.0050582435
2020-08-01,-0.039521139618138065,-4.080892082076098,-4.013172979986444,-3.569974797902047,-0.5109172841740515,7.433921e-4,0.2329334384,-0.0085038846,0.001,0.0065,-0.0349,0.0055,0.0102,0.0031532105
2020-09-01,-0.02772376232736561,-4.045576487417745,-4.0855945906613345,-3.5333788511291715,-0.5121976362885734,0.0049074421,0.238369477,-0.0056980778,0.0011,0.0068,0.008,0.005699999999999999,0.010499999999999999,0.0013927469
2020-10-01,0.10028189817717427,-4.020768148917826,-4.048823829257515,-3.519300464797338,-0.5014676841204881,0.0036611054,0.2498833769,-0.0018951134,0.001,0.0079,-0.0238,0.006900000000000001,0.0109,4.149378e-4
2020-11-01,0.035730143507652926,-4.1261725186699065,-4.024026070351504,-3.6356233917614835,-0.490549126908423,0.0024920325,0.2234349923,-0.0052618187,9e-4,0.0087,0.0093,0.0078,0.010000000000000002,-6.106272e-4
2020-12-01,-0.011084079693841176,-4.1658900861411245,-4.1294410888579085,-3.686451671443071,-0.4794384146980537,6.781769e-4,0.2163695172,-9.78825e-5,9e-4,0.0093,-0.0115,0.0084,0.009000000000000005,9.414785e-4
2021-01-01,0.02530981217510231,-4.158388676435484,-4.169587793257426,-3.5613444815618776,-0.5970441948736065,0.0020775883,0.2208716016,0.0026973427,8e-4,0.0108,-0.0304,0.01,0.007899999999999997,0.0042537835
